candidate_id,candidate_name,committee_id,committee_name,count,cycle,support_oppose_indicator,total
H0UT02096,"MATHESON, JAMES D",C90013400,CENTER FOR INDIVIDUAL FREEDOM,2,2012,O,257932.64
H0UT02096,"MATHESON, JAMES D",C90013962,CONCERNED WOMEN FOR AMERICAN LEGISLATIVE ACTION COMMITTEE,1,2012,O,202675.0
H8UT03089,"CHAFFETZ, JASON",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H2UT02324,"STEWART, CHRIS",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,14.19
H2UT02324,"STEWART, CHRIS",C00517920,UTE PAC,2,2012,O,2789.63
H6VT00160,"WELCH, PETER",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H6VA10050,"WOLF, FRANK R",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,2.5
H2VA04052,"FORBES, J RANDY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,2.5
H0VA07042,"CANTOR, ERIC IVAN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,5,2012,S,2106.75
H0VA07042,"CANTOR, ERIC IVAN",C00487736,MAJORITY ACTION PAC,2,2012,O,7073.92
H8VA01147,"WITTMAN, ROB",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,2.5
H8VA11062,"CONNOLLY, GERRY",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8VA11062,"CONNOLLY, GERRY",C00325704,KUCINICH ACTION PAC,1,2012,S,107.4
H8VA11062,"CONNOLLY, GERRY",C00530212,NATIONAL REPUBLICAN VICTORY FUND PAC,2,2012,O,325000.0
H8VA11062,"CONNOLLY, GERRY",C90010513,ENVIRONMENT AMERICA INC,1,2012,S,1.18
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),2,2012,O,135981.38
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,15,2012,S,1587.5
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,8,2012,S,3675.05
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,21992.59
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C00495028,HOUSE MAJORITY PAC,5,2012,O,273925.83
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C90011115,INDEPENDENT WOMEN'S VOICE,1,2012,S,2158.86
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H0VA02084,"RIGELL, EDWARD SCOTT MR.",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,8,2012,S,11093.57
H0VA05095,"HURT, ROBERT",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,2938.53
H0VA05095,"HURT, ROBERT",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,29144.24
H0VA09055,"GRIFFITH, H MORGAN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,2627.81
H0VA09055,"GRIFFITH, H MORGAN",C00455444,AMERICANS IN CONTACT PAC,2,2012,S,2355.56
H0VA08040,"MORAN, JAMES P JR",C00043919,8TH DISTRICT REPUBLICAN COMMITTEE (VA),1,2012,O,402.81
H0VA08040,"MORAN, JAMES P JR",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0VA08040,"MORAN, JAMES P JR",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,22,2012,S,11681.16
H0VA08040,"MORAN, JAMES P JR",C90010513,ENVIRONMENT AMERICA INC,1,2012,S,1.18
H6VA01117,"SCOTT, ROBERT C",C00135368,SIERRA CLUB POLITICAL COMMITTEE,3,2012,S,320.0
H6VA01117,"SCOTT, ROBERT C",C00448688,POKER PLAYERS ALLIANCE POLITICAL ACTION COMMITTEE,1,2012,S,42.8
H2VA06115,"GOODLATTE, ROBERT W",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,2.5
H8WA07132,"MCDERMOTT, JAMES",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H8WA07132,"MCDERMOTT, JAMES",C00325704,KUCINICH ACTION PAC,2,2012,S,718.0
H8WA07132,"MCDERMOTT, JAMES",C00490375,NATIONAL NURSES UNITED FOR PATIENT PROTECTION,1,2012,S,520.04
H0WA02080,"LARSEN, RICK",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4WA05077,"RODGERS, CATHY MCMORRIS",C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,2,2012,S,112051.15
H4WA05077,"RODGERS, CATHY MCMORRIS",C00114439,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,1,2012,O,1902.25
H4WA05077,"RODGERS, CATHY MCMORRIS",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H4WA05077,"RODGERS, CATHY MCMORRIS",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H4WA08071,"REICHERT, DAVE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,1315.49
H0WA03187,"HERRERA BEUTLER, JAIME",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,2,2012,O,447.48
H0WA03187,"HERRERA BEUTLER, JAIME",C00114439,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,1,2012,O,1796.27
H0WA03187,"HERRERA BEUTLER, JAIME",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H0WA03187,"HERRERA BEUTLER, JAIME",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H2WA06129,"KILMER, DEREK",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2WA06129,"KILMER, DEREK",C00252940,LEAGUE OF CONSERVATION VOTERS ACTION FUND,4,2012,S,71.54
H0WA03161,"HECK, DENNIS",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0WA03161,"HECK, DENNIS",C00325704,KUCINICH ACTION PAC,1,2012,S,360.95
H6WA09025,"SMITH, D ADAM",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0WA08046,"DELBENE, SUZAN K",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0WA08046,"DELBENE, SUZAN K",C00325704,KUCINICH ACTION PAC,2,2012,S,719.7
H0WA08046,"DELBENE, SUZAN K",C00495028,HOUSE MAJORITY PAC,1,2012,S,8371.64
H0WA08046,"DELBENE, SUZAN K",C00523571,PROGRESS FOR WASHINGTON,7,2012,O,196606.1
H0WA08046,"DELBENE, SUZAN K",C90005471,PLANNED PARENTHOOD ACTION FUND INC,3,2012,S,5529.03
H0WA08046,"DELBENE, SUZAN K",C90013764,WORKING WAHINGTON PAC,16,2012,S,4575.04
H0WA08046,"DELBENE, SUZAN K",C90014119,PLANNED PARENTHOOD VOTES NORTHWEST,2,2012,S,18000.0
H6WV04057,"RAHALL, NICK JOE II",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,14,2012,O,964870.31
H6WV04057,"RAHALL, NICK JOE II",C00157537,WEST VIRGINIANS FOR LIFE INC POLITICAL ACTION COMMITTEE,23,2012,O,526.44
H6WV04057,"RAHALL, NICK JOE II",C00489203,UNITED MINE WORKERS OF AMERICA POWER PAC,3,2012,S,43567.24
H6WV04057,"RAHALL, NICK JOE II",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,1,2012,S,4658.0
H0WV02138,"CAPITO, SHELLEY MOORE MS.",C00157537,WEST VIRGINIANS FOR LIFE INC POLITICAL ACTION COMMITTEE,20,2012,S,494.54
H0WV01072,"MCKINLEY, DAVID B.",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,3,2012,O,16187.64
H0WV01072,"MCKINLEY, DAVID B.",C00157537,WEST VIRGINIANS FOR LIFE INC POLITICAL ACTION COMMITTEE,47,2012,S,766.86
H0WV01072,"MCKINLEY, DAVID B.",C00515593,LUNCH PAIL REPUBLICANS INDEPENDENT EXPENDITURE ONLY COMMITTEE,2,2012,S,33164.56
H8WI09050,"SENSENBRENNER, F JAMES JR",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.89
H8WI09050,"SENSENBRENNER, F JAMES JR",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0WI06061,"PETRI, THOMAS",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.89
H4WI04183,"MOORE, GWENDOLYNNE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4WI04183,"MOORE, GWENDOLYNNE",C00484287,WORKERS' VOICE,14,2012,S,631.15
H0WI07051,"DUFFY, SEAN",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,21,2012,O,1617234.87
H0WI07051,"DUFFY, SEAN",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),1,2012,O,499.06
H0WI07051,"DUFFY, SEAN",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,6,2012,S,616.21
H0WI07051,"DUFFY, SEAN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,7,2012,S,4769.76
H0WI07051,"DUFFY, SEAN",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,19865.6
H0WI07051,"DUFFY, SEAN",C00484287,WORKERS' VOICE,13,2012,O,909.98
H0WI07051,"DUFFY, SEAN",C00484287,WORKERS' VOICE,1,2012,S,20.0
H0WI07051,"DUFFY, SEAN",C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,1,2012,S,25870.0
H0WI07051,"DUFFY, SEAN",C00495028,HOUSE MAJORITY PAC,14,2012,O,366171.42
H0WI07051,"DUFFY, SEAN",C00507517,CREDO SUPERPAC,70,2012,O,77227.83
H0WI07051,"DUFFY, SEAN",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,3,2012,S,3676.18
H0WI07051,"DUFFY, SEAN",C00520080,FRIENDS OF DEMOCRACY,2,2012,O,132821.0
H0WI07051,"DUFFY, SEAN",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,2,2012,O,17353.54
H0WI07051,"DUFFY, SEAN",C90008673,PLANNED PARENTHOOD ADVOCATES OF WISCONSIN INC,2,2012,O,770.64
H0WI07051,"DUFFY, SEAN",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1746.78
H0WI07051,"DUFFY, SEAN",C90013038,YG NETWORK INC.,2,2012,S,117866.67
H0WI07051,"DUFFY, SEAN",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,8,2012,S,37403.36
H0WI07051,"DUFFY, SEAN",C90014036,ARDA-ROC,1,2012,S,13288.33
H0WI08075,"RIBBLE, REID",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,75987.45
H0WI08075,"RIBBLE, REID",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),1,2012,O,499.06
H0WI08075,"RIBBLE, REID",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,14,2012,S,1296.95
H0WI08075,"RIBBLE, REID",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,7,2012,S,4924.99
H0WI08075,"RIBBLE, REID",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0WI08075,"RIBBLE, REID",C00484287,WORKERS' VOICE,14,2012,O,2381.63
H0WI08075,"RIBBLE, REID",C00499020,FREEDOMWORKS FOR AMERICA,17,2012,S,60856.82
H0WI08075,"RIBBLE, REID",C00515882,EMPOWER WISCONSIN,1,2012,S,21175.0
H0WI08075,"RIBBLE, REID",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,3,2012,O,26030.31
H0WI08075,"RIBBLE, REID",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1473.61
H0WI08075,"RIBBLE, REID",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,8,2012,S,34183.76
H0WI08075,"RIBBLE, REID",C90013525,HERITAGE ACTION FOR AMERICA,1,2012,S,3650.1
H0WI08075,"RIBBLE, REID",C90013947,WISCONSIN FAMILY ACTION INC,2,2012,S,1065.73
H0WI08075,"RIBBLE, REID",C90014036,ARDA-ROC,1,2012,S,20313.33
H2WI02124,"POCAN, MARK",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,150.0
H2WI02124,"POCAN, MARK",C00484287,WORKERS' VOICE,15,2012,S,651.15
H2WI02124,"POCAN, MARK",C00508440,HUMAN RIGHTS CAMPAIGN EQUALITY VOTES,2,2012,S,19.73
H2WI02124,"POCAN, MARK",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,1,2012,S,6.08
H2WI02124,"POCAN, MARK",C90014234,PUBLIC ADVOCATE OF THE UNITED STATES,1,2012,O,1754.91
H6WI03099,"KIND, RON",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,17584.29
H6WI03099,"KIND, RON",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H6WI03099,"KIND, RON",C90008673,PLANNED PARENTHOOD ADVOCATES OF WISCONSIN INC,4,2012,S,2569.03
H8WI01024,"RYAN, PAUL D.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,4.89
H8WI01024,"RYAN, PAUL D.",C00427617,BLUE AMERICA PAC,1,2012,O,598.52
H8WI01024,"RYAN, PAUL D.",C00487827,BLUE AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE,6,2012,O,16564.97
H8WI01024,"RYAN, PAUL D.",C00519926,RACINE TEA PARTY PAC,2,2012,S,1924.14
H8WI01024,"RYAN, PAUL D.",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,1,2012,O,1500.0
H8WY00148,"LUMMIS, CYNTHIA MARIE",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H8WY00148,"LUMMIS, CYNTHIA MARIE",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H8WY00148,"LUMMIS, CYNTHIA MARIE",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
